,Pishan,Hetian,Minfeng,Mangya,Yutian,Lenghu,Tuole,Yeniugou,Zhangye,Qilian,Shandan,Yongchang,Dacaidan,Delingha,Gangcha,Menyuan,Nuomuhong,Dulan,Qiabuqia,Xining,Wudaoliang,Xinghai,Shiquanhe,Gaize,Bange,Anduo,Pulan,Shenzha,Dangxiong,Lazi,Rikeze,Nimu,Lasa,Jiangzi,Cuona,Longzi,Pali,Zaduo,Yushu,Maduo,Qingshuihe,Shiqu,Changdou,Dege,Ganzi,Seda,Daofou,Maerkang,Xinlong,Zuogong,Kangding,Deqin
1972,-7.06495360141405,-7.30168534661685,-7.68521095890411,NA,-6.18767323267673,NA,-2.17448936407172,NA,-5.91172252987467,-2.70684478659572,-4.75065983477988,-3.33394849315069,-4.4034850926672,-3.01490368150685,NA,-3.28405251141553,-5.39474714182717,-3.59467037671233,-4.9821212731668,-3.25671452054795,NA,-3.51826484018265,-3.12496525709748,NA,NA,-1.99879973907371,NA,NA,-3.12749173358526,NA,NA,NA,-4.53504566210046,-3.38013698630137,-1.94145104008118,-3.20959577812711,NA,NA,-3.34636151019044,NA,NA,NA,-4.45289203946738,NA,-3.6905603985056,NA,-4.84279797217129,NA,NA,NA,NA,-3.47022162824368
1973,-7.67750331418471,-7.71586550435866,-8.14197534246575,NA,-6.50570142985702,NA,-2.21395701080298,NA,-5.91800641212475,-2.69431223819767,-4.9700219596361,-3.34260164383562,-4.24836825141015,-2.80178938356164,NA,-3.05978310502283,-5.20481614996395,-3.17603809931507,-4.83858783239323,-3.13536438356164,NA,-3.34563356164384,-3.33035537026008,-2.47677824698733,NA,-1.85737769080235,-6.15848923679061,NA,-3.02911667453944,NA,-6.34731580895965,-1.99402006256067,-4.52020547945205,-3.58509132420091,-2.02648401826484,-3.29603862564563,NA,NA,-3.24453725359171,NA,NA,NA,-4.53020979020979,NA,NA,NA,-5.75378707798512,NA,NA,NA,NA,-3.42614767791513
1974,-7.4522182942996,-7.76461602324616,-8.08496712328767,NA,-6.34058594140586,NA,-2.17553625125292,NA,-5.93506266394637,-2.67899467904449,-4.827372163547,-3.27908383561644,-4.20155116841257,-2.57974315068493,NA,-3.17555936073059,-5.14907405500051,-3.11610873287671,-4.61467566478646,-3.1253698630137,NA,-3.08360159817352,-3.22422076632916,-2.52572252549181,NA,-1.78442270058708,-6.20916634050881,NA,-2.87019367028814,NA,-6.5343761569789,-3.83154999460684,-4.68276255707763,-3.55783561643836,-2.26555048198884,-3.13094767572423,NA,NA,-3.26396257935182,NA,NA,NA,-4.46792604655618,NA,NA,NA,-5.37922554201273,NA,NA,NA,NA,-3.30711660541263
1975,-7.60420238621299,-8.02696554586966,-7.9200904109589,NA,-6.3564603539646,NA,-2.168626795857,NA,-6.05817545904984,-2.55441186459866,-4.85290390044965,-3.34757260273973,-4.1598106365834,-2.66580693493151,NA,-3.12809360730594,-5.01760428468431,-3.13171875,-4.83783239323127,-3.15318794520548,NA,-3.18258561643836,-2.98126861226921,-2.11686476465136,NA,-1.85382909328115,-5.31224266144814,NA,-3.19884742560227,NA,-6.45286560533136,-3.8509373314637,-4.69897260273973,-3.56298630136986,-1.82709284627093,-3.1157085111161,NA,NA,-3.362358837287,NA,NA,NA,-4.64754286809081,NA,NA,NA,-5.62929565311185,NA,NA,NA,NA,-3.11710658202472
1976,-7.49053468846664,-7.96971357409714,-8.02614246575343,NA,-6.47244075592441,NA,-1.93841630471099,NA,-5.66331681725444,-2.44988112758972,-4.64455087315696,-3.18979068493151,-4.08634165995165,-2.60595462328767,NA,-2.75163242009132,-4.74297249974251,-2.76209974315069,-4.40557010475423,-3.10454794520548,NA,-2.9684703196347,-2.90275957911455,-2.36079513853126,NA,-1.69372472276582,-5.6021095890411,NA,-2.95297118564006,NA,-6.31467974824139,-3.62932801208068,-4.52876712328767,-3.73971917808219,-1.91070522577372,-3.20845721985179,NA,NA,-3.16861343133979,NA,NA,NA,-4.33714148864834,NA,NA,NA,-5.10781792686873,NA,NA,NA,NA,-3.31528232542599
1977,-7.87216084843129,-8.18955583229556,-8.15217534246575,NA,-6.46293770622938,NA,-2.01180309611315,NA,-5.74872631885748,-2.44310426808559,-4.74117327198578,-3.34398246575343,-4.17560435132957,-2.58884203767123,NA,-2.70969178082192,-4.98035225048924,-3.07277183219178,-5.01702256244964,-3.12828493150685,NA,-3.34812785388128,-3.13020647210641,-2.25183232052735,NA,-1.71000652315721,-5.76940508806262,NA,-3.02174775625886,-2.09824068832786,-6.09227693446872,-3.50298565419049,-4.40148401826484,-3.15533105022831,-1.80842212075089,-3.30733662699304,NA,NA,-3.50112930170398,NA,NA,NA,-4.34991474279146,NA,NA,NA,-5.19765289612771,NA,NA,NA,NA,-3.07355607528678
1978,-7.88830755634114,-8.2951598173516,-8.32208219178082,NA,-6.73453054694531,NA,-2.33131306381557,NA,-6.16666860973477,-2.72578285973056,-4.88112935271358,-3.47746191780822,-4.49867042707494,-2.86890410958904,NA,-2.75100456621005,-5.15913482335977,-3.21369863013699,-5.07700443190975,-3.16593095890411,NA,-3.35954908675799,-3.10945999602938,-2.49309300648883,NA,-1.8515329419439,-5.95379647749511,NA,-3.26393953708078,-4.95903996377222,-6.15118104405776,-3.62255635853737,-4.34474885844749,-3.48100456621005,-1.96976154236428,-3.23052773411183,NA,NA,-3.29379886401604,NA,NA,NA,-4.30707347447074,NA,NA,NA,-5.12236004745982,NA,NA,-4.06223220300921,NA,-3.29905557411739
1979,-7.55781263809103,-7.92149439601494,-7.92386301369863,-3.88583053071938,-6.45278672132787,NA,-2.12758881835394,-0.32046699875467,-5.65433984261148,-2.63480584172988,-4.50553173690265,-3.17377315068493,-4.24597099113618,-2.71530821917808,-2.56124031007752,-2.915,-5.02956844165208,-3.19339469178082,-5.02926067687349,-3.12370410958904,NA,-3.30126141552511,-2.71243795910264,-2.57535894530848,-1.67679919812897,-1.91300717547293,-5.75581996086106,-1.64508181126332,-3.1392820028342,-4.96170270576248,-6.80772306553129,-3.67339014130083,-4.86289954337899,-3.8954200913242,-2.23896499238965,-3.37354816977319,-3.27357077625571,-2.47384703196347,-3.34826595389242,-0.473331390265229,-0.594861491628615,NA,-4.33917616629945,-4.76546762589928,-3.63248726367033,-2.06339348134152,-5.36930428217021,NA,-3.23983123287671,-4.28639568830002,NA,-3.43399933177414
1980,-7.8223110914715,-8.38163553341636,-8.28687123287671,-2.21634976622098,-6.65699430056994,-1.71598407680599,-2.15501726250139,-1.3752801992528,-5.93621684640047,-2.51625721725348,-4.78485830806232,-3.30946191780822,-4.40235697018533,-2.75913313356164,-2.73040246362961,-2.80135844748858,-5.12541765372335,-3.07615582191781,-5.04089443996777,-3.33175671232877,-1.77095890410959,-3.2672602739726,-3.1119714115545,-2.496949222371,-1.99166722352155,-1.62035225048924,-6.03057534246575,-2.13219178082192,-3.1820217288616,-4.76288463715612,-6.18493150684932,-3.83822888577284,-4.47317351598173,-3.87041780821918,-2.19573820395738,-3.31556927913766,-3.59374936580416,-3.15555936073059,-3.23552288673572,-2.18439716312057,-1.19946829020802,-2.41317383754582,-4.22342561548041,-4.68145461712821,-4.40201969885656,-2.73831270666037,-5.20539963326502,-4.59378707798511,-3.04545753424658,-4.13143049629463,-4.21171744019628,-3.35171399933177
1981,-7.52193106495802,-8.01301784973018,-8.00113150684932,-2.51028463620704,-6.39328467153285,-1.64146118721461,-2.39779039982181,-1.54316313823163,-5.97763917225299,-2.67964451488735,-4.90502143678762,-3.3967298630137,-4.58595890410959,-2.84227525684931,-2.74556440479983,-3.1174200913242,-5.46952312287568,-3.33672303082192,-5.00251813053989,-3.25313315068493,-1.74522518971124,-3.53585616438356,-3.13424657534247,-2.58317025440313,-2.23886401603742,-1.69852576647097,-5.95944422700587,-2.20763888888889,-3.38319319792159,-4.66309521114004,-6.37915586819697,-3.97097184769712,-4.6837899543379,-3.89992694063927,-2.34855403348554,-3.24480350325623,-3.65156773211568,-3.63101217656012,-3.46253257601069,-2.39290780141844,-1.35310603754439,-2.58778699594829,-4.67794999521027,-5.01183009756578,-4.50840258122948,-2.83959754369391,-5.4329090712976,-4.61611476647611,-3.40410082191781,-4.70116775207725,-4.3594152525046,-3.83265397037532
