,Pishan,Hetian,Minfeng,Mangya,Yutian,Lenghu,Tuole,Yeniugou,Zhangye,Qilian,Shandan,Yongchang,Dacaidan,Delingha,Gangcha,Menyuan,Nuomuhong,Dulan,Qiabuqia,Xining,Wudaoliang,Xinghai,Shiquanhe,Gaize,Bange,Anduo,Pulan,Shenzha,Dangxiong,Lazi,Rikeze,Nimu,Lasa,Jiangzi,Cuona,Longzi,Pali,Zaduo,Yushu,Maduo,Qingshuihe,Shiqu,Changdou,Dege,Ganzi,Seda,Daofou,Maerkang,Xinlong,Zuogong,Kangding,Deqin
1995,515.1,403.6,522.9,1232.6,487.8,1268.9,1796.9,1751.4,750.3,1283.4,740.8,904.9,1555.2,1326.5,1217.9,1261.9,1207.3,1209.6,997.6,647.6,1813.3,1042.5,1273.9,1162.5,1408.2,1483.5,909.3,1076.6,517.2,165.3,168,125.4,70.5,163.1,1127.8,119.9,1155.9,1065.9,837.5,1585.1,1929.9,1197.2,152.3,187.1,318.4,797.5,84.7,58.9,405.2,256.5,40.8,19.7
1996,483.5,377.2,469,1098.5,438.4,1185,1675.2,1816.2,707.9,1354.1,797.5,931.3,1353,1060,1189.7,1002.4,1173.5,932.4,826.7,641.2,1758.6,912.2,978.3,997.6,938.2,1161.3,561.7,929.7,406.3,121.5,205.4,179.5,73.9,198.3,803.8,145.1,1066.5,872.3,903,1592.9,1564.8,1151.3,169,166.1,452.9,813.2,120.6,82.2,472.1,261.9,51,24.7
1997,472.5,312.7,420.5,1034.8,381.8,1115.2,1671.8,1676.7,686.2,1182.3,651.8,830.1,1272.2,895.4,1123.5,1092.5,1147.5,814.5,819.7,607.8,1974.3,939.9,1313.6,1471.4,1187.2,1871.2,824.2,1122.7,535.7,119.9,218.3,222.9,99.6,229.1,720.7,180.6,735.3,1138.1,922.4,1785.8,2408.7,1402.6,214.7,135.7,238.7,798.6,149.6,60.7,479,400.9,25.5,50.5
1998,339,255,304.9,885.4,291.1,920.5,1409.1,1491.9,539.1,1022.5,537.3,695.2,1091.2,968.3,1085.7,957.5,1116.7,864.5,734.9,628.4,1696.8,853.9,841.5,1031.3,868.8,1667.4,570.9,925.4,405.1,88.8,149.8,136.4,58.6,210.3,471.6,124.7,437.9,817.7,719.3,1402.8,2051.5,1481,127.6,154.9,310.8,806.7,102,34.2,398.6,249.8,50.9,29.9
1999,324.4,243.7,299.2,831,331.8,997.1,1485.8,1347.8,558.5,1003.9,564.2,741.2,1171.6,911.4,1005.4,1045.6,1108.8,808.4,677.8,560.2,1533.8,778.1,890.9,885,805.7,1081.7,222,992,576.4,101.7,244.2,152.1,83.1,205.1,344.4,159.1,430.2,610.8,696.7,1385.4,1590.9,1060.5,109.2,114.2,167.9,668.6,90.2,59.6,423.7,328.7,35.2,31.4
2000,283.3,203.6,329.4,953,308.3,1085.5,1715.7,1576.8,666.8,1184.2,615.1,797.1,1308.7,1326.1,1200.3,1063.6,1218.2,988.3,736.7,669.8,1869.5,933.1,1013.7,1240.2,978.8,1400.5,446.1,1103.2,469.5,75.7,211.7,137.4,67.2,204.8,440.9,131.9,474.3,841.4,853.4,1494.8,1681.5,1292.7,199.1,167.9,179.6,826.7,160.7,29.1,245.7,424.7,50.7,33.5
2001,374.9,289,367,903.6,345.1,986.8,1423.8,1417.6,660.7,1134.7,641.7,726,1095.9,861.5,1010.7,864.4,1153.3,760.2,647.2,505.2,1640.7,818.3,935.6,894.4,836.4,1126.2,483.9,934.4,443.2,59,207.5,146.3,54.2,169,363.9,116.2,413.5,733.8,829.7,1456.3,1733.1,1125.9,119.1,131,162.9,803.9,111.4,57.5,95.1,276.7,18,9.1
2002,369.4,375.3,369.5,806.1,362.1,919.2,1421.3,1406.4,564,1096.6,559.5,606.7,1134.6,951.4,1266,1142.6,1147.4,848.9,684.2,617.4,1597.3,842.6,883.7,1206.6,994,1084.7,680.4,997.7,491.1,97,169.9,115.9,37.3,149.7,358.2,107.7,388.5,757.6,788.9,1438.7,1612.5,980.4,148.8,101.6,319,780.9,101.2,62.5,119.7,278.8,25.9,8.9
2003,314.6,219.7,297.6,899.6,248.4,958.8,1547.1,1588.6,639.9,1145.4,621.5,655.4,954,806.4,1031.1,925.4,1137.9,689,661.1,576,1512,869.5,924.3,982.5,803.8,1174,388.9,993.2,439.3,120.2,213.7,111.4,57.4,209.7,565.9,139.6,529.3,641,628.5,1347.3,1436.2,913.5,117.4,66.1,128.5,656.8,37.5,31.2,72.9,246.8,20.7,6.4
2004,278.2,207.2,285.5,834,240.3,1013.9,1510.4,1556.2,553.2,953.7,541.2,614.4,957.3,796.8,1124.7,956.4,1144.4,672.4,685.6,600.7,1540.1,899.9,764.6,943.5,1029.2,1398,369.8,1139.4,669.7,110.7,187.6,110.8,37.9,187.4,623.6,143.2,519.6,608.5,335.5,1396,1422.5,826.9,145.3,106.5,159.6,650.3,75.6,19.9,50.8,266.7,38.7,13.5
2005,399.7,306.3,409.4,914.4,352.5,1115.6,1515.7,1511.4,613.1,906.5,620.7,737.3,986.7,880.7,984.2,819.8,991,872.5,550.5,589.1,1454.7,780.3,1050.4,963.7,805.2,1255.8,579.3,1012,445.3,98.3,184,123,57.2,163,429.1,84.7,419.5,689.6,494.8,1361.6,1106.4,828,105.2,96.9,176.5,536.3,37.3,17.8,35.3,196.1,15.8,11.6
2006,443.2,340.4,398.6,785.3,336.8,877.2,1290.1,1330.5,477.1,796.6,475.8,551.1,722.4,599.2,927,697.6,695.4,530.7,468.3,442.4,1282.9,658,587.4,660.8,658.4,1146.1,234.8,668.6,310.7,35,90.7,81.9,6.9,118.5,193.4,44.5,271.3,549.9,407.3,1220.8,1052,757.8,48.1,57,127,346.6,32.4,21.2,35.2,148.3,13,2.3
2007,321.8,246.3,272.2,952.8,250.4,1042.4,1470.2,1376.3,450.1,853.4,438.9,553.5,891.6,803.7,994.9,839.1,1032.3,794.8,571.5,499.2,1497.8,843.5,850,810.3,733.1,1121,189.5,745.3,302,16.9,71.1,86.1,3.8,79.9,199.8,29.1,356.1,703.4,532.5,1320.8,1244.9,827.1,53.6,89.8,148.1,460.7,28.7,12.2,24.4,154.4,7,3.1
2008,608.6,462.3,488.8,1020.4,472.1,1240.7,1554.5,1518,644.8,1090.1,612,745.2,832.8,779.2,1039.3,913.1,890.5,791.4,667.4,585.3,1349.2,787.5,823.8,815.7,708.3,1053.7,352.1,823.1,282.6,42.6,89.7,154.1,18.7,139.6,109.1,31.9,315.3,634.9,418.9,1259.5,1076.2,835.1,52.8,84.7,142.8,624.7,57.7,22.4,35.3,148.5,46.9,17.7
2009,246.4,205.2,250.7,875,187.4,1084.9,1386.6,1352.4,533.2,1054.9,409,596.7,921.3,727,956.4,887.8,883.4,666.5,511.4,473.1,1287.1,681.3,806.4,691.3,649.6,1050.1,403.6,725.8,345.2,47.4,95.9,177.2,32.3,156.7,120.1,34.4,195.1,628.2,369.9,1206.2,1065.5,747.9,52.7,99.8,173.2,487,56.8,35.4,46.6,148.3,10.1,2.5
2010,283.6,242.1,260.6,906.9,225.9,1015.1,1417.5,1383,470.7,985.3,419.8,558.6,761.8,825.1,1082.9,887.6,992.9,771.7,533.6,464.7,1426.9,820.6,1093.7,807.3,733.3,1080.3,327.7,822.9,417.6,41.7,172.3,199.3,49.7,159.8,297.8,72.4,312.3,741.3,494.9,1356.1,1199.8,852.5,57.3,96.2,196.2,560,82.8,27.1,90.8,175.4,6.4,1.9
