SID,Year,Mon,Day,Temperature,GT,MaxTemp,MinTemp
50136,1989,5,30,13.4,19.4,23,0.5
50136,1989,5,31,18.2,22.2,31.4,0.8
50136,1989,6,1,18.8,21.8,28.2,8.6
50136,1989,6,2,14.7,16.2,21,11.1
50136,1989,6,3,14.7,18.1,23.7,7.2
50136,1989,6,4,15.5,20,23,8.8
50136,1989,6,5,13.4,15,21.6,8.8
50136,1989,6,6,14.1,17.6,18.7,12.5
50136,1989,6,7,14.9,18.6,20.6,11.2
50136,1989,6,8,13.2,14.4,17.1,8.8
50136,1989,6,9,16.2,16.5,20.7,14.5
50136,1989,6,10,15.8,21.7,22.2,9.7
50136,1989,6,11,16.6,18.8,24.8,5
50136,1989,6,12,12.4,14.4,18.8,10
50136,1989,6,13,13.3,16.2,25.4,4.2
50136,1989,6,14,13.5,15,21.2,6
50136,1989,6,15,16.6,18.2,22.2,10.3
50136,1989,6,16,17.2,19.8,22.4,12
50136,1989,6,17,17.7,24.4,26.7,7.1
50136,1989,6,18,18.6,24.4,27.3,7.5
50136,1989,6,19,22.2,26.6,31.4,10.5
50136,1989,6,20,18.2,23.4,24.8,13.2
50136,1989,6,21,14.8,22,24.2,3.8
50136,1989,6,22,12.8,14.8,20.7,5.2
50136,1989,6,23,15.6,17.2,21.4,12
50136,1989,6,24,13.8,15.4,18.3,7.3
50136,1989,6,25,13,13.8,17.7,11.3
50136,1989,6,26,15.4,18.3,20.7,12.3
50136,1989,6,27,13.7,15.3,17.2,9.9
50136,1989,6,28,9.8,11,12.3,7.8
50136,1989,6,29,12.3,15.4,17,10.3
50136,1989,6,30,14.3,18.4,21.2,8.3
50136,1989,7,1,16.1,22.8,26,7.4
50136,1989,7,2,18.8,24,28.8,7.7
50136,1989,7,3,20.5,24.4,30.6,10.1
50136,1989,7,4,21,27.6,30.2,10.7
50136,1989,7,5,23,32.6,29.8,16
50136,1989,7,6,19.9,24.1,27.3,15.1
50136,1989,7,7,20.7,24,27.5,16.9
50136,1989,7,8,19.4,22.8,25.5,11.5
50136,1989,7,9,18.5,20.8,23.7,14.9
50136,1989,7,10,13.8,15.3,17.7,11.7
50136,1989,7,11,17.6,20.1,25.2,12.9
50136,1989,7,12,19.9,25.6,28,13.6
50136,1989,7,13,19.4,25.3,29.3,12.5
50136,1989,7,14,20.2,27.3,28,12.3
50136,1989,7,15,18.5,22.4,22.7,15.1
50136,1989,7,16,17.2,21.9,22.9,13.9
50136,1989,7,17,16.7,24,24.2,8.2
50136,1989,7,18,16.8,20.4,22.4,8.2
50136,1989,7,19,17.2,18.8,18.5,16.2
50136,1989,7,20,17.8,19.6,21.3,15.5
50136,1989,7,21,20.6,23.4,26,16.9
50136,1989,7,22,21.4,25.1,27,16.7
50136,1989,7,23,17.9,20.1,21.9,12.5
50136,1989,7,24,14.1,14.4,18.6,10.6
50136,1989,7,25,13.8,17.6,19.8,9.5
50136,1989,7,26,14.6,19.1,23.6,6
50136,1989,7,27,15,19.6,25.6,6.6
50136,1989,7,28,16.1,18.8,20.5,13.8
50136,1989,7,29,14.8,17.6,20.4,10.5
50136,1989,7,30,17.9,22.5,26.5,12.4
50136,1989,7,31,19.4,25.4,30.7,10.9
50136,1989,8,1,22.7,29.6,34.2,13.8
50136,1989,8,2,24.7,30.4,33.6,19.2
50136,1989,8,3,17.2,21.4,23.1,13.8
50136,1989,8,4,21,25.1,31.3,11.2
50136,1989,8,5,18.6,22,27.4,15.4
50136,1989,8,6,14.1,14.9,17.7,12.6
50136,1989,8,7,13.6,14.8,16,11.6
50136,1989,8,8,17.4,19.6,26.7,9.1
50136,1989,8,9,17.6,21.9,28.4,8.6
50136,1989,8,10,13.6,15,19.8,11.9
50136,1989,8,11,11.4,15,20.5,5
50136,1989,8,12,12.6,18,23.2,5.2
50136,1989,8,13,13.6,19.2,21.5,6.6
50136,1989,8,14,17.5,21.8,23.6,11.4
50136,1989,8,15,12.5,13.2,16.7,10.7
50136,1989,8,16,11.2,14.5,15.5,8.6
50136,1989,8,17,10.4,13.3,19.1,3.7
50136,1989,8,18,10.8,14.9,19,6.2
50136,1989,8,19,9.3,11.5,19.2,3.8
50136,1989,8,20,12.3,16.6,22,5.1
50136,1989,8,21,12.7,17.2,22.3,7.4
50136,1989,8,22,13.8,19.2,23.2,7.5
50136,1989,8,23,14.2,19.8,25.8,7
50136,1989,8,24,15.6,21.2,27,7.5
50136,1989,8,25,17.2,22.9,26.2,11.1
50136,1989,8,26,15.2,17.4,22,10.8
50136,1989,8,27,15.7,17.6,22.4,13.4
50136,1989,8,28,15.2,19,23.7,8.7
50136,1989,8,29,14.1,18,23.2,8.2
50136,1989,8,30,12.2,17.8,21.3,5.6
50136,1989,8,31,12.5,17,21.7,6.5
50136,1989,9,1,11.5,18.4,22.7,5
50136,1989,9,2,11.4,15.9,22.6,3.4
50136,1989,9,3,12.2,16.1,24.5,4.2
50136,1989,9,4,11.7,17.8,23.3,3.6
50136,1989,9,5,11.6,15.9,23.6,2.8
50136,1989,9,6,14.6,17.4,19.7,11
50136,1989,9,7,12.9,15.1,15.3,11.6
50136,1989,9,8,7.6,10.9,12.5,2
50136,1989,9,9,4.8,11.1,14.3,-3.1
50136,1989,9,10,7.8,12.6,16.3,-1.6
50136,1989,9,11,5.8,12.1,18,-2.2
50136,1989,9,12,5.2,7,18.2,-1.2
50136,1989,9,13,5.8,10,15.8,-2
50136,1989,9,14,3.4,7.2,10.7,-2.5
50136,1989,9,15,7,6.9,10.9,4.2
50136,1989,9,16,7.1,9.5,14.5,-1.7
50136,1989,9,17,2.2,3.2,9.3,-3.5
50136,1989,9,18,0.6,6.2,12.2,-6.6
50136,1989,9,19,1,5.8,15,-9.3
50136,1989,9,20,2.9,5.4,16.4,-7.7
50136,1989,9,21,4.3,9.5,18.8,-6.3
50136,1989,9,22,8.4,9.4,18.6,-2.7
50136,1989,9,23,6.8,7.2,10,1.5
50136,1989,9,24,3.9,4.8,11.2,1
50136,1989,9,25,6.2,5.9,16.2,-2.5
50136,1989,9,26,5.2,6.4,18.9,-3
50136,1989,9,27,4.3,7,17.8,-4.8
50136,1989,9,28,5.3,6.1,18.3,-4.2
50136,1989,9,29,5.9,7.7,10.2,0.4
50136,1989,9,30,4.3,6.8,15.4,-2.8
50136,1989,10,1,3.3,6.4,16.2,-5.9
50136,1989,10,2,4.8,6.5,21.2,-7.4
50136,1989,10,3,6.2,6.6,15.8,-5.2
50136,1989,10,4,3,4.4,10.8,1.1
50136,1989,10,5,0.2,0,1.2,-0.4
50136,1989,10,6,-1.7,-2.2,3.5,-5.7
50136,1989,10,7,-2.7,-7,8,-10.9
50136,1989,10,8,-2,-4.2,9.1,-9.4
50136,1989,10,9,1.8,-2.4,12.5,-7.9
50136,1989,10,10,0,-2.6,9.7,-7.1
50136,1989,10,11,1.3,-1,15.3,-7.1
50136,1989,10,12,5.1,3.8,19.5,-5.3
50136,1989,10,13,5.9,5.4,11.6,-0.4
50136,1989,10,14,-1,0.2,5.6,-6.5
50136,1989,10,15,-4.8,-2,1.2,-10.1
50136,1989,10,16,-6.4,-3,0.4,-11.5
50136,1989,10,17,-5.4,-4.2,1.4,-11.9
50136,1989,10,18,-0.8,0.7,6,-3.5
50136,1989,10,19,-3.2,-2.2,5,-10.2
50136,1989,10,20,-1.8,-1.6,7.2,-11.6
50136,1989,10,21,0.6,0.3,2.5,-0.1
50136,1989,10,22,-3.7,-3.1,2.3,-7.4
50136,1989,10,23,-6.4,-5.2,-1.2,-12.2
50136,1989,10,24,-3.2,-2.2,2.2,-6.6
50136,1989,10,25,-6.7,-4.2,0.7,-14.2
50136,1989,10,26,-5.4,-3.8,0.7,-8.8
50136,1989,10,27,-7,-6.8,-1.6,-13.2
50136,1989,10,28,-9.1,-9.1,-2.5,-16.3
50136,1989,10,29,-5.4,-5.6,1.5,-15.1
50136,1989,10,30,-5.8,-7,1.1,-12.3
50136,1989,10,31,-10.2,-11.5,0.7,-18.4
50136,1989,11,1,-4.9,-7.2,3.2,-11.8
50136,1989,11,2,-4.8,-7.8,0.2,-10.8
50136,1989,11,3,-9.6,-15.3,-0.5,-17.2
50136,1989,11,4,-10.4,-14.3,-2.7,-18.1
50136,1989,11,5,-16.3,-15.8,-9.9,-22.5
50136,1989,11,6,-8.8,-10.2,-4,-12.9
50136,1989,11,7,-9,-9.2,-6.8,-11.1
50136,1989,11,8,-19.5,-22,-10.1,-25.4
50136,1989,11,9,-23.9,-23.8,-14,-30.6
50136,1989,11,10,-17.8,-15.4,-12.2,-27.5
50136,1989,11,11,-14,-13.8,-11.2,-17.1
50136,1989,11,12,-22.4,-25.6,-12.8,-27.4
50136,1989,11,13,-24.7,-26.5,-13.5,-31.9
50136,1989,11,14,-23.6,-24.1,-14.2,-28.9
50136,1989,11,15,-24.2,-24.3,-16.7,-28.8
50136,1989,11,16,-21.6,-20.2,-16.2,-29.3
50136,1989,11,17,-19.1,-21.4,-11,-24.3
50136,1989,11,18,-25,-26,-16,-31.8
50136,1989,11,19,-22.8,-22,-16.4,-28.2
50136,1989,11,20,-23.4,-21.5,-18,-29.7
50136,1989,11,21,-18.3,-19.8,-11.9,-22.8
50136,1989,11,22,-22.7,-24.3,-14.4,-28.7
50136,1989,11,23,-12.4,-14.6,-0.1,-23.6
50136,1989,11,24,-16.7,-19.6,-9.4,-21.1
50136,1989,11,25,-15,-15,-11,-18.1
50136,1989,11,26,-13.2,-16.2,-7.3,-19.9
50136,1989,11,27,-22.6,-25.7,-14,-29.8
50136,1989,11,28,-26,-27.1,-16.3,-31.4
50136,1989,11,29,-17.2,-19.7,-8.2,-25
50136,1989,11,30,-20.3,-22.2,-9.5,-26.1
50136,1989,12,1,-20,-19.3,-13.7,-27.4
50136,1989,12,2,-17.2,-20,-9.9,-27
50136,1989,12,3,-24.2,-24.7,-17.1,-33.2
50136,1989,12,4,-19.5,-22.8,-16.8,-23.5
50136,1989,12,5,-21.3,-23.2,-15.7,-29
50136,1989,12,6,-22.3,-25.5,-17.9,-29.1
50136,1989,12,7,-22.5,-24.9,-18.2,-26.2
50136,1989,12,8,-26,-28.1,-17.6,-30.4
50136,1989,12,9,-27.5,-30.7,-20.5,-32
50136,1989,12,10,-17,-17,-12,-27.5
50136,1989,12,11,-23.8,-26.5,-13.5,-28.7
50136,1989,12,12,-31.6,-32.4,-25.3,-38
50136,1989,12,13,-27.6,-29.7,-21.5,-33.1
50136,1989,12,14,-24.6,-23.6,-19.4,-30.9
50136,1989,12,15,-18,-18.1,-14.7,-21.4
50136,1989,12,16,-33.7,-39,-19.6,-39
50136,1989,12,17,-41.1,-42.8,-34.7,-44.9
50136,1989,12,18,-39.3,-39.6,-32.3,-44.1
50136,1989,12,19,-30.8,-31.2,-24.7,-36.8
50136,1989,12,20,-27.6,-28.6,-21.2,-32.8
50136,1989,12,21,-29.9,-31.6,-22.4,-34.2
50136,1989,12,22,-25,-27.8,-13.6,-30.9
50136,1989,12,23,-24.5,-26.2,-19.9,-29.1
50136,1989,12,24,-22.2,-24.4,-18.2,-25.5
50136,1989,12,25,-25.3,-25.5,-21,-29.3
50136,1989,12,26,-24.3,-24.7,-19.8,-29.5
50136,1989,12,27,-24.5,-28,-18.5,-32.9
50136,1989,12,28,-23.1,-23.4,-19.2,-27.6
50136,1989,12,29,-24.6,-25.7,-19.2,-29.1
50136,1989,12,30,-25,-28.5,-18.2,-28.4
50136,1989,12,31,-29.2,-32.5,-19.1,-34.6
50136,1990,1,1,-26.7,-28.8,-20,-32
50136,1990,1,2,-33.2,-37.4,-21.4,-38.8
50136,1990,1,3,-33.5,-36.6,-26.8,-38
50136,1990,1,4,-31.8,-31,-25.5,-37.6
50136,1990,1,5,-22.9,-25.8,-15.7,-30.9
50136,1990,1,6,-27.8,-32.6,-19.3,-33.1
50136,1990,1,7,-27.8,-28,-22.7,-34.3
50136,1990,1,8,-22.6,-24.8,-15.4,-29.5
50136,1990,1,9,-34,-37.5,-26.3,-39.1
50136,1990,1,10,-33.9,-34.2,-28.5,-39.4
50136,1990,1,11,-24.5,-24.4,-20.4,-29.6
50136,1990,1,12,-30,-32.9,-23.5,-36.2
50136,1990,1,13,-34.1,-36.9,-25.2,-41.5
50136,1990,1,14,-33,-35.2,-25.9,-38.6
50136,1990,1,15,-37.4,-41.8,-30.5,-42.5
50136,1990,1,16,-40.2,-43.4,-31.8,-45.1
50136,1990,1,17,-40.4,-42.7,-33,-44.4
50136,1990,1,18,-39.8,-42.3,-31.7,-45.8
50136,1990,1,19,-33.4,-34.8,-25.7,-41.7
50136,1990,1,20,-33.5,-34.6,-26,-39.9
50136,1990,1,21,-36.2,-39,-26.7,-43.3
50136,1990,1,22,-35.6,-38.3,-27,-42.8
50136,1990,1,23,-28.7,-28.3,-23.4,-34.4
50136,1990,1,24,-32.2,-36.6,-22.8,-40.8
50136,1990,1,25,-38.8,-42.1,-28.2,-44.4
50136,1990,1,26,-38.8,-42.4,-28.3,-45.2
50136,1990,1,27,-36,-35.8,-29.2,-42.5
50136,1990,1,28,-28.8,-29.9,-23.2,-33.1
50136,1990,1,29,-30.8,-33.9,-20.7,-38.6
50136,1990,1,30,-31.4,-34,-20.6,-39.1
50136,1990,1,31,-34.5,-36.8,-24.5,-40.1
50136,1990,2,1,-32.7,-33.2,-24.2,-39
50136,1990,2,2,-33.4,-36.7,-23.6,-40.4
50136,1990,2,3,-31.7,-33.2,-20.3,-36.9
50136,1990,2,4,-31.6,-34.2,-20.5,-42.4
50136,1990,2,5,-23.4,-25.3,-16.5,-31.6
50136,1990,2,6,-24.6,-28.4,-15.6,-31.4
50136,1990,2,7,-30.7,-34.2,-20.5,-37.5
50136,1990,2,8,-31.1,-33.4,-20.1,-37.4
50136,1990,2,9,-29.2,-31.5,-20.3,-36.9
50136,1990,2,10,-21.4,-21.3,-15.6,-27.5
50136,1990,2,11,-21.5,-24.6,-14.3,-28.2
50136,1990,2,12,-26.3,-30.4,-14.3,-34.8
50136,1990,2,13,-30.1,-33.4,-16.4,-38.3
50136,1990,2,14,-25.4,-26.6,-16.5,-30.8
50136,1990,2,15,-26.1,-27.8,-13.6,-35
50136,1990,2,16,-15.8,-16.2,-8.2,-23.8
50136,1990,2,17,-22.5,-26.2,-11.5,-32.7
50136,1990,2,18,-13.1,-13.1,-7.4,-19.7
50136,1990,2,19,-8.7,-8.6,-5.7,-11.8
50136,1990,2,20,-6.6,-7.2,-4,-8.4
50136,1990,2,21,-8.9,-12.2,-2.3,-17.1
50136,1990,2,22,-29,-34.6,-16.5,-38.1
50136,1990,2,23,-30.6,-33.4,-14.8,-41.9
50136,1990,2,24,-26.8,-29.3,-11.2,-38
50136,1990,2,25,-23.6,-27.1,-7.1,-34.4
50136,1990,2,26,-22.8,-27.7,-7,-33.4
50136,1990,2,27,-21.1,-25.8,-4.3,-32.1
50136,1990,2,28,-20.6,-25.3,-5,-31.5
50136,1990,3,1,-20,-23.1,-5.6,-29.8
50136,1990,3,2,-17.5,-21.8,-3.3,-29.2
50136,1990,3,3,-15.2,-19.7,-1.6,-25.6
50136,1990,3,4,-10.3,-14.5,5,-20.5
50136,1990,3,5,-8.3,-11.8,3.3,-20.7
50136,1990,3,6,-9.3,-15.4,0.7,-19.6
50136,1990,3,7,-11.3,-15.6,3.9,-24.1
50136,1990,3,8,-10,-14.3,3.8,-21.6
50136,1990,3,9,-7.4,-11.8,3.6,-17.7
50136,1990,3,10,-11.9,-17.4,0.8,-22.6
50136,1990,3,11,-12.6,-15.6,1.3,-25.2
50136,1990,3,12,-12.6,-15.9,1.6,-24
50136,1990,3,13,-7.2,-9.2,1.3,-17.4
50136,1990,3,14,-10.3,-14.2,1,-18.8
50136,1990,3,15,-9.7,-14.5,2.9,-21.1
50136,1990,3,16,-12.1,-16.9,3.6,-24
50136,1990,3,17,-9.3,-15.2,5.7,-23.5
50136,1990,3,18,-4.6,-6.8,6.7,-15.9
50136,1990,3,19,-3.5,-5,3.2,-7
50136,1990,3,20,-8.6,-10.4,-2.1,-19
50136,1990,3,21,-14.2,-16.6,-1.7,-25.7
50136,1990,3,22,-10.6,-13.3,3.7,-23.1
50136,1990,3,23,-8.9,-13,5.7,-22.5
50136,1990,3,24,-6.4,-9.5,6.9,-19.5
50136,1990,3,25,-3,-6,10.8,-14.2
50136,1990,3,26,-2.1,-4.7,9.4,-11.7
50136,1990,3,27,-0.5,-3.5,11.8,-11.2
50136,1990,3,28,0.2,-1.9,12.4,-10.2
50136,1990,3,29,3.8,-0.8,16.2,-5.2
50136,1990,3,30,3.6,3,15,-6.3
50136,1990,3,31,0.8,0.4,7,0.2
50136,1990,4,1,-1.6,0,1.7,-3.7
50136,1990,4,2,-3.5,-0.3,0.2,-7.5
50136,1990,4,3,-0.8,0.2,5.2,-8.4
50136,1990,4,4,-0.9,1.9,8.8,-8.2
50136,1990,4,5,-0.5,3.5,9.5,-9.4
50136,1990,4,6,1,3.4,8.2,-7.9
50136,1990,4,7,-0.2,3.6,6.4,-6.6
50136,1990,4,8,-0.4,1.3,5.2,-5.8
50136,1990,4,9,-1.3,1.7,8.3,-11.7
50136,1990,4,10,-0.4,2.4,3,-2.8
50136,1990,4,11,-2.8,0,2.5,-6.5
50136,1990,4,12,0.2,3.7,14.8,-11.8
50136,1990,4,13,5.5,6,18,-6.9
50136,1990,4,14,3.5,3.9,13.2,-4.1
50136,1990,4,15,4.1,4.4,10.5,-0.7
50136,1990,4,16,3.6,5.2,12.4,-2.4
50136,1990,4,17,4.3,5.4,15.1,-4.3
50136,1990,4,18,4.1,4.5,16.6,-6
50136,1990,4,19,6.8,6.9,16.4,-3.1
50136,1990,4,20,5.9,5.2,11.2,2.6
50136,1990,4,21,-1.1,2.8,3.9,-3.6
50136,1990,4,22,-1.5,1.1,6.2,-10.8
50136,1990,4,23,3.8,5.1,11.7,-5.4
50136,1990,4,24,1.1,1,7.5,-3.4
50136,1990,4,25,0.1,0.2,3.7,-1.6
50136,1990,4,26,-1.1,-1.3,2.2,-2.7
50136,1990,4,27,-1.5,-2.9,0.7,-3.1
50136,1990,4,28,-0.4,-2.7,6.5,-7.9
50136,1990,4,29,1.5,-0.8,10.1,-8.7
50136,1990,4,30,2,-0.2,10.8,-7.7
50136,1990,5,1,5.2,4.2,9,3.6
50136,1990,5,2,4.3,5.2,7.3,0.5
50136,1990,5,3,6.7,8.3,12.2,2.1
50136,1990,5,4,7.4,8.8,13.2,2.8
50136,1990,5,5,7.4,9.8,17.5,-1.8
50136,1990,5,6,9,11.2,20.5,-2.7
50136,1990,5,7,13.1,13.5,24.9,-0.4
50136,1990,5,8,8.4,8.4,16.4,5.5
50136,1990,5,9,7.2,7.6,14.5,2.4
50136,1990,5,10,6.7,9.6,16.2,-3.8
50136,1990,5,11,10.5,10.2,17.4,0.3
50136,1990,5,12,12.4,10,19.4,3.5
50136,1990,5,13,11.4,12,21.6,-1.9
50136,1990,5,14,11.3,12.8,22.2,-1.8
50136,1990,5,15,14,15.1,26,-0.7
50136,1990,5,16,17.8,15.7,30.4,2.2
50136,1990,5,17,17.2,16,35,5.7
50136,1990,5,18,11.4,11.1,16.7,5.5
50136,1990,5,19,9,10,16.4,-1.7
50136,1990,5,20,9.7,11.7,19,-2.8
50136,1990,5,21,10.1,12.7,21.3,-2.2
50136,1990,5,22,9.7,11.3,21.3,-2.2
50136,1990,5,23,14.4,16.4,23.7,1.2
50136,1990,5,24,14.8,15.6,28.1,-1
50136,1990,5,25,17.3,17.8,31.4,1.4
50136,1990,5,26,17.5,18.5,31.4,0.8
50136,1990,5,27,16.7,17,26.4,4.5
50136,1990,5,28,13.8,15.4,21.6,9.5
50136,1990,5,29,11.9,15.8,19.8,2.2
50136,1990,5,30,12.7,17.5,25.8,-0.3
50136,1990,5,31,15.1,20.8,28.6,1.8
50136,1990,6,1,8.9,10.8,14,6.5
50136,1990,6,2,7.6,9,9.5,5.1
50136,1990,6,3,10.7,14,17.9,5.6
50136,1990,6,4,11.6,12.1,16.2,6.9
50136,1990,6,5,12.2,12.4,15.9,9.5
50136,1990,6,6,12.6,11.8,13.7,9.7
50136,1990,6,7,12.5,14.8,18.3,8.9
50136,1990,6,8,11.5,16.8,19.5,5.9
50136,1990,6,9,12.8,15.2,19.7,7.9
50136,1990,6,10,16.3,18.6,23.4,9.2
50136,1990,6,11,16.4,19,24.8,6.7
50136,1990,6,12,17.7,23.7,25.3,7.3
50136,1990,6,13,16.2,19.8,24.5,7.5
50136,1990,6,14,10.4,13.9,20.5,2.1
50136,1990,6,15,12.1,14.7,15.7,8.5
50136,1990,6,16,17.3,24,25.7,9
50136,1990,6,17,17.8,24,27.5,6.5
50136,1990,6,18,13.8,14.6,21.5,10.8
50136,1990,6,19,16.6,18.6,21.5,14.8
50136,1990,6,20,16.8,19,22.4,12.7
50136,1990,6,21,16.6,23.3,25.9,9.8
50136,1990,6,22,18.4,25.8,27.7,9.4
50136,1990,6,23,19,24,27.7,10.1
50136,1990,6,24,20.2,26,29.5,10.9
50136,1990,6,25,20.9,25.4,30.3,12.5
50136,1990,6,26,21,24.4,32.3,11.1
50136,1990,6,27,16.7,18.8,19.5,15.5
50136,1990,6,28,14.2,15.8,15.9,12.4
50136,1990,6,29,19.4,23,25.4,14.5
50136,1990,6,30,21.6,26.4,29.6,15.6
50136,1990,7,1,21.6,25,28.7,12.7
50136,1990,7,2,21.1,25.7,27.2,13.4
50136,1990,7,3,22,26.4,29.8,13
50136,1990,7,4,20.6,27.4,28.4,12.1
50136,1990,7,5,21,29.5,30.2,10.5
50136,1990,7,6,20.3,23,26.5,16
50136,1990,7,7,19,20,23.2,17.2
50136,1990,7,8,19,19.6,22.6,17
50136,1990,7,9,18.8,18.9,20.1,17.6
50136,1990,7,10,20.1,21.4,22.5,18.6
50136,1990,7,11,20.2,21.7,26,17.1
50136,1990,7,12,20.2,23.1,29,11.5
50136,1990,7,13,20.4,26.4,29.8,10.2
50136,1990,7,14,20.6,24.9,27.4,13.3
50136,1990,7,15,22.1,27.3,28.1,16.6
50136,1990,7,16,21.3,28,30.8,13.5
50136,1990,7,17,19.5,28,30.1,8.9
50136,1990,7,18,20.4,29.8,32.1,7.9
50136,1990,7,19,26.1,33.5,34.8,16.7
50136,1990,7,20,25.2,31.1,34.1,14.2
50136,1990,7,21,16.4,19.5,29.9,13.2
50136,1990,7,22,10.8,13.9,15,7.4
50136,1990,7,23,13.5,14.9,19.1,9.5
50136,1990,7,24,11.9,14.4,20.8,0.7
50136,1990,7,25,13,19,24.1,2
50136,1990,7,26,16.9,22.2,26.6,7.7
50136,1990,7,27,18.1,23.2,24.6,10.6
50136,1990,7,28,15.9,20.6,25.7,9.3
50136,1990,7,29,19.1,23.8,27.1,13.2
50136,1990,7,30,16.4,18.4,20.1,11.8
50136,1990,7,31,20.3,24.1,25.3,16.6
50136,1990,8,1,18.2,22.2,27.6,13.7
50136,1990,8,2,17.6,20.3,22.9,14.4
50136,1990,8,3,18.5,21.2,23.3,15.4
50136,1990,8,4,17.7,19.8,20.2,15.9
50136,1990,8,5,18.6,22.8,22.2,16.2
50136,1990,8,6,18.4,21.6,23.7,16.1
50136,1990,8,7,17.8,22.2,23.7,14.3
50136,1990,8,8,15.2,20,24.4,7.1
50136,1990,8,9,15.3,18.8,22.9,10.1
50136,1990,8,10,15.4,18.2,21,11.4
50136,1990,8,11,18,21.9,25.1,11.8
50136,1990,8,12,16.6,22.2,25.5,11.5
50136,1990,8,13,15.5,22.3,26.6,7.7
50136,1990,8,14,16.2,21.8,28,5.3
50136,1990,8,15,17.2,22.8,27.6,6.9
50136,1990,8,16,16.5,21.3,27.8,8.2
50136,1990,8,17,14.2,19.2,21.8,8.5
50136,1990,8,18,10.9,12.5,13.6,6.1
50136,1990,8,19,15.2,17.4,18.4,12.9
50136,1990,8,20,15.7,16.5,17.6,13.9
50136,1990,8,21,16.2,18.3,22.1,12.1
50136,1990,8,22,16.6,19.5,22.1,13.7
50136,1990,8,23,16.6,19.9,24.2,12.5
50136,1990,8,24,16.1,19.1,23.4,11.5
50136,1990,8,25,16.7,20,25.1,11.9
50136,1990,8,26,15.3,18.8,24.4,9.5
50136,1990,8,27,17.8,20,24.8,13.4
50136,1990,8,28,17.2,19.4,24.2,13.1
50136,1990,8,29,15.6,17.6,18.1,13.7
50136,1990,8,30,15.8,16.6,20.8,12.7
50136,1990,8,31,10.3,13.5,20.6,1.2
50136,1990,9,1,9.7,12.8,22.9,0.2
50136,1990,9,2,10.4,12.8,15.8,5.8
50136,1990,9,3,7.6,12.6,20.2,0.5
50136,1990,9,4,13.7,16.3,24,3.6
50136,1990,9,5,13.9,16.9,22.8,6.9
50136,1990,9,6,16.9,16.4,25,6.7
50136,1990,9,7,17.1,17,22.6,13.8
50136,1990,9,8,14.9,15.4,19.7,11.4
50136,1990,9,9,8.5,13.2,19.7,-0.8
50136,1990,9,10,8,11.9,14,1.6
50136,1990,9,11,4.5,7.2,14,-3
50136,1990,9,12,4.8,8.7,12.2,-1
50136,1990,9,13,4.6,10.3,14,-1.7
50136,1990,9,14,2.8,6,10.7,-1.9
50136,1990,9,15,5.6,7.7,15.3,-2.7
50136,1990,9,16,5.7,10.4,15.1,-3.3
50136,1990,9,17,6.8,9.7,13.9,1
50136,1990,9,18,7.2,7,10.4,3.6
50136,1990,9,19,8.2,9.8,13.5,4.8
50136,1990,9,20,8,10.2,12,2.6
50136,1990,9,21,7.8,9.1,11.1,6.4
50136,1990,9,22,6.4,8.8,8.8,5
50136,1990,9,23,5.7,9.2,11.5,2.8
50136,1990,9,24,5,8.1,11.9,1.2
50136,1990,9,25,4.3,7.6,13.1,-1.4
50136,1990,9,26,2.8,5.4,12.9,-1.1
50136,1990,9,27,4.3,7.3,14.3,-2.4
50136,1990,9,28,4.6,7.6,14.4,-1.5
50136,1990,9,29,4.7,5.2,11.6,0
50136,1990,9,30,4.4,5.8,8.7,1.6
50136,1990,10,1,4.4,4.9,13.2,0
50136,1990,10,2,6.3,5.8,15.4,2.8
50136,1990,10,3,3,4,12.5,-5.6
50136,1990,10,4,3.3,4.2,12.6,-5.7
50136,1990,10,5,2.2,2.1,7.4,0.3
50136,1990,10,6,3.2,4,9.5,-1.8
50136,1990,10,7,-0.9,-0.6,3.5,-4.2
50136,1990,10,8,-0.5,-0.2,7.1,-6.2
50136,1990,10,9,0.7,1.7,12.4,-7.9
50136,1990,10,10,3.3,4.2,12.5,-3.7
50136,1990,10,11,0.6,2.6,12.8,-5.4
50136,1990,10,12,3.2,3.2,10.5,-4.6
50136,1990,10,13,6,5.6,11.5,-1
50136,1990,10,14,2.2,3.8,13.8,-7.4
50136,1990,10,15,5.3,3.5,8.1,1
50136,1990,10,16,-0.3,0.8,9.6,-5.8
50136,1990,10,17,-0.2,1,12.8,-8.5
50136,1990,10,18,1.3,2,15.7,-7.6
50136,1990,10,19,2.6,2.3,11.6,-6.2
50136,1990,10,20,-1.7,-1,7,-9.2
50136,1990,10,21,-0.7,-0.2,9.8,-8.7
50136,1990,10,22,3.4,2.6,9,-1.2
50136,1990,10,23,-0.1,-0.2,5.5,-5.4
50136,1990,10,24,-5.1,-3.3,2.7,-11.1
50136,1990,10,25,-5.2,-3.9,1.8,-10.9
50136,1990,10,26,-6.4,-3.8,2.2,-12.8
50136,1990,10,27,-4.9,-2.8,3.1,-10.2
50136,1990,10,28,-4,-3.4,2.2,-10.5
50136,1990,10,29,-2.5,-2.1,4,-7
50136,1990,10,30,-7.7,-5.8,2.4,-14.9
50136,1990,10,31,-5.6,-3.7,0.5,-10.4
50136,1990,11,1,-7.9,-8.7,-4,-14.4
50136,1990,11,2,-7.3,-7.7,0.7,-13.5
50136,1990,11,3,-8.5,-8.9,0.9,-16.9
50136,1990,11,4,-9.6,-8.9,1.6,-17.3
